cum_pnl,n_entries,sharpe,mdd,perm_id
-0.010136979180237857,1,-1.901015882663428,-0.010136979180237857,44
0.0,0,,0.0,45
0.0,0,,0.0,46
0.0,0,,0.0,47
0.001487735607877804,1,1.9010158826634282,0.0,48
-0.0009040877482237725,3,-0.22469089949429297,-0.0040306026242006975,49
0.007584731405168948,2,2.6517833461893714,0.0,50
0.008025831452122935,3,1.2806830075313629,-0.0035248647123154037,51
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,52
0.0,0,,0.0,53
-0.005833602115526382,3,-1.570089768928061,-0.008891921195723542,54
0.0,0,,0.0,55
-0.007826733748905348,2,-2.7007502010733235,-0.007826733748905348,56
-0.0049437008017778035,2,-2.268316482208315,-0.0049437008017778035,57
0.002288778822014774,1,1.9010158826634278,0.0,58
-0.013619795846356864,2,-2.3722732937150854,-0.013619795846356864,59
-0.023350371876674762,2,-2.6877995780644564,-0.023350371876674762,60
-0.0015073523026898762,2,-0.643601470098469,-0.00379613112470465,61
0.010457317769342275,1,1.901015882663428,0.0,62
-0.004541779897693131,1,-1.9010158826634276,-0.004541779897693131,63
0.00016902070561164353,3,0.28615215594710575,-0.0007010937121279988,64
0.0,0,,0.0,65
-0.002308395516826846,2,-1.0726503464277835,-0.00379613112470465,66
-0.013299877735313236,3,-1.8523862200659138,-0.013299877735313236,67
-0.010005636607700787,3,-3.1040910342402697,-0.010005636607700787,68
0.0,0,,0.0,69
-0.0026632053680957493,3,-0.7372665724363217,-0.0040558186715368705,70
-0.008891921195723542,2,-2.6730143629663563,-0.008891921195723542,71
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,72
0.0017507063567627386,2,0.6320832604873193,-0.002726518754869815,73
-0.010946617420968148,2,-2.695452926211086,-0.010946617420968148,74
-0.0398200727921464,1,-1.9010158826634291,-0.0398200727921464,75
-0.011745496558473307,2,-1.7276565309777159,-0.012864375051848566,76
0.001487735607877804,1,1.9010158826634282,0.0,77
0.0,0,,0.0,78
-0.0020837217489660044,1,-1.901015882663428,-0.0020837217489660044,79
0.0013926133034411212,2,0.4786374276072442,-0.0031337990215306658,80
-0.007968426660360926,2,-1.1518127341289577,-0.012354731010229561,81
0.0,0,,0.0,82
0.0030583190801971604,1,1.9010158826634274,0.0,83
-0.0004339694515912403,2,-0.15196517743247495,-0.0040306026242006975,84
0.0,0,,0.0,85
-0.0015073523026898762,2,-0.643601470098469,-0.00379613112470465,86
-0.005484984523944103,3,-0.8612482377741795,-0.010485996824826198,87
-0.008663565818180155,3,-1.2967208951812177,-0.010485996824826198,88
0.0,0,,0.0,89
-0.002325697538423904,2,-0.7109685152329773,-0.005384016618621064,90
0.0017493217677941653,2,0.6469200585024878,-0.0026369825820744693,91
0.0030583190801971604,1,1.9010158826634274,0.0,92
0.0,0,,0.0,93
0.0,0,,0.0,94
0.012488957617016102,3,2.1529439451459162,-0.0026369825820744697,95
-0.01287698929485465,3,-2.5614339219072533,-0.01287698929485465,96
0.0,0,,0.0,97
-0.004541779897693131,1,-1.9010158826634276,-0.004541779897693131,98
0.011705733752738395,2,2.5178574742214668,0.0,99
0.010457317769342275,1,1.901015882663428,0.0,100
0.0030583190801971604,1,1.9010158826634274,0.0,101
0.007982937522478091,2,2.6885997406836766,0.0,102
-0.01731214039613689,4,-1.9184365070666562,-0.019753738704065306,103
0.0047970631427048625,2,2.522788916964941,0.0,104
0.011347867669787364,4,2.379697462400594,-0.0026369825820744697,105
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,106
-0.003917599070783064,4,-0.5634477239294168,-0.014192797851774727,107
0.005519924309272036,4,0.6186390378905504,-0.012864375051848566,108
0.0,0,,0.0,109
-0.006790776631500196,1,-1.9010158826634282,-0.006790776631500196,110
0.0,0,,0.0,111
0.0,0,,0.0,112
0.0044772251116325535,1,1.9010158826634285,0.0,113
-0.011745496558473307,2,-1.7276565309777159,-0.012864375051848566,114
0.0,0,,0.0,115
0.0032160510487722707,2,0.9488074551276797,-0.0026369825820744693,116
0.00585303363084674,1,1.9010158826634282,0.0,117
-0.007178762479767601,2,-2.6098822023579697,-0.007178762479767601,118
0.001697577720445847,2,0.7443256599995084,-0.0020837217489660044,119
0.0,0,,0.0,120
-0.012788960284585127,3,-3.056742270747184,-0.012788960284585127,121
0.0,0,,0.0,122
0.007786552646459612,2,2.6715031432743506,0.0,123
0.0044772251116325535,1,1.9010158826634285,0.0,124
-0.03753395003204248,4,-1.7653251000241705,-0.0399755483399709,125
-0.024162564249076736,2,-2.6187723037866686,-0.024162564249076736,126
-0.0016462404372116725,3,-0.5338246394422772,-0.00524287360982113,127
0.0035966331726094572,1,1.901015882663428,0.0,128
0.002439754120810821,3,0.6205561150121399,-0.005095790071018892,129
-0.010136979180237857,1,-1.901015882663428,-0.010136979180237857,130
0.0009596505905349879,2,0.40712372122806406,-0.0026369825820744693,131
0.0,0,,0.0,132
-0.01576066813518808,4,-1.5480646066528783,-0.01576066813518808,133
-0.01414715767360554,2,-1.7738365102504619,-0.015120467687880751,134
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,135
-0.0031532021300729567,2,-0.5529833670447627,-0.009042096561195985,136
0.001252505328337969,2,0.4396126923194382,-0.0031337990215306658,137
0.0,0,,0.0,138
0.001487735607877804,1,1.9010158826634282,0.0,139
0.0,0,,0.0,140
0.0,0,,0.0,141
-0.00789922355124276,3,-1.0567703001197695,-0.0137522571820895,142
0.0,0,,0.0,143
0.006759008848862671,3,2.161594483324941,0.0,144
0.010457317769342275,1,1.901015882663428,0.0,145
-0.003271664898215115,1,-1.9010158826634287,-0.003271664898215115,146
0.0,0,,0.0,147
-0.004541779897693131,1,-1.9010158826634276,-0.004541779897693131,148
-0.004731696336328696,2,-2.202391491475597,-0.004731696336328696,149
0.013266827073144336,3,3.2351962485339567,0.0,150
0.005888894431123028,1,1.9010158826634287,0.0,151
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,152
-0.02097129503783001,2,-2.467258930685269,-0.02097129503783001,153
0.002527026191962693,3,1.7300680647088416,-0.0008878821302409333,154
0.004526412324971787,1,1.9010158826634278,0.0,155
-0.012354731010229561,1,-1.9010158826634285,-0.012354731010229561,156
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,157
0.006367646615024218,2,2.6998471654781375,0.0,158
0.004526412324971787,1,1.9010158826634278,0.0,159
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,160
0.0,0,,0.0,161
0.005888894431123028,1,1.9010158826634287,0.0,162
0.0,0,,0.0,163
-0.012354731010229561,1,-1.9010158826634285,-0.012354731010229561,164
-0.056309392439252676,5,-2.6184353251517853,-0.056309392439252676,165
-0.012696301627127659,5,-2.0875838928900587,-0.012696301627127659,166
-0.009042096561195985,1,-1.901015882663428,-0.009042096561195985,167
-0.0040558186715368705,1,-1.9010158826634294,-0.0040558186715368705,168
0.0,0,,0.0,169
0.008656425437038992,3,3.2879423612689633,0.0,170
-0.0036080544631410883,2,-1.288604883752331,-0.005095790071018892,171
0.0044772251116325535,1,1.9010158826634285,0.0,172
0.003309327534827058,1,1.9010158826634285,0.0,173
0.0,0,,0.0,174
0.0,0,,0.0,175
-0.011234581151304471,3,-3.2490337121338135,-0.011234581151304471,176
0.0036665411378420786,2,0.5564730171775174,-0.006790776631500196,177
-0.030919685628147252,4,-3.246268698930743,-0.030919685628147252,178
0.004386304349868635,1,1.9010158826634282,0.0,179
0.0037394130671250633,3,1.0703647819375826,-0.00379613112470465,180
-0.004663149918538478,2,-0.47994857746095176,-0.015120467687880753,181
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,182
0.0015871775910275684,3,0.3572437178557037,-0.005429662027934064,183
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,184
-0.03432133726188398,4,-1.6073364091825653,-0.04133817688084561,185
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,186
-0.005578611047802043,3,-1.7745044620431296,-0.006551921062077255,187
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,188
0.011550696164438339,1,1.9010158826634291,0.0,189
0.001487735607877804,1,1.9010158826634282,0.0,190
0.0044772251116325535,1,1.9010158826634285,0.0,191
-0.0040306026242006975,1,-1.9010158826634287,-0.0040306026242006975,192
-0.004541779897693131,1,-1.9010158826634276,-0.004541779897693131,193
-0.0398200727921464,1,-1.9010158826634291,-0.0398200727921464,194
0.0,0,,0.0,195
0.0,0,,0.0,196
-0.0058508273499492565,1,-1.9010158826634287,-0.0058508273499492565,197
0.0035604768013036744,2,2.529753522327301,0.0,198
0.0,0,,0.0,199
0.0,0,,0.0,200
0.0030583190801971604,1,1.9010158826634274,0.0,201
-0.0029369401781616108,2,-1.3236240031812292,-0.0040558186715368705,202
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,203
-0.004501997809485422,2,-1.1906852657919285,-0.006790776631500196,204
0.007016839618961632,1,1.9010158826634282,0.0,205
0.0007499235633703139,3,0.2783503258991199,-0.00379613112470465,206
-0.013677561098854605,3,-3.2586544681656733,-0.013677561098854605,207
0.0009733100142752119,1,1.901015882663429,0.0,208
0.0,0,,0.0,209
0.0,0,,0.0,210
0.0,0,,0.0,211
-0.002183327781812079,1,-1.9010158826634287,-0.002183327781812079,212
0.007016839618961632,1,1.9010158826634282,0.0,213
-0.005445463388586528,2,-1.0601566122088506,-0.009042096561195985,214
-0.0031337990215306658,1,-1.9010158826634287,-0.0031337990215306658,215
-0.026889083003946553,3,-2.8857324502090416,-0.026889083003946553,216
0.012495404929997574,2,2.5873720201543406,0.0,217
0.0,0,,0.0,218
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,219
0.0,0,,0.0,220
-0.002308395516826846,2,-1.0726503464277835,-0.00379613112470465,221
0.00585303363084674,1,1.9010158826634282,0.0,222
0.0,0,,0.0,223
-0.034432220829621385,5,-1.6175177001921028,-0.04070795492238734,224
0.013839474986453113,2,2.2385353008962094,0.0,225
0.0,0,,0.0,226
-0.024162564249076736,2,-2.6187723037866686,-0.024162564249076736,227
-0.0015073523026898762,2,-0.643601470098469,-0.00379613112470465,228
-0.0008878821302409333,1,-1.901015882663428,-0.0008878821302409333,229
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,230
0.0,0,,0.0,231
0.0,0,,0.0,232
-0.009439835290157935,2,-2.6751070353161617,-0.009439835290157935,233
0.0008701144177396423,2,1.901015882663428,0.0,234
0.0,0,,0.0,235
0.0,0,,0.0,236
0.002288778822014774,1,1.9010158826634278,0.0,237
0.0,0,,0.0,238
-0.00389628101074326,2,-1.3226341631651488,-0.005384016618621064,239
-0.009042096561195985,1,-1.901015882663428,-0.009042096561195985,240
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,241
0.011167419660326099,2,2.4576838984307745,0.0,242
0.0,0,,0.0,243
0.0030583190801971604,1,1.9010158826634274,0.0,244
-0.00851781564015173,2,-2.610645515687664,-0.00851781564015173,245
0.0037918141470112653,2,0.7563271048526126,-0.004541779897693131,246
0.0,0,,0.0,247
0.006968010632900201,2,2.5864585797085438,0.0,248
0.0,0,,0.0,249
0.002288778822014774,1,1.9010158826634278,0.0,250
-0.03737738221614062,3,-1.769420125135795,-0.0398200727921464,251
0.0,0,,0.0,252
-0.012864375051848566,1,-1.9010158826634278,-0.012864375051848566,253
-0.0038348927336586645,2,-2.27504487477775,-0.0038348927336586645,254
0.0,0,,0.0,255
0.0,0,,0.0,256
0.0030583190801971604,1,1.9010158826634274,0.0,257
0.0037812994694118515,1,1.9010158826634276,0.0,258
0.0035966331726094572,1,1.901015882663428,0.0,259
-0.02097129503783001,2,-2.467258930685269,-0.02097129503783001,260
0.0,0,,0.0,261
0.0030583190801971604,1,1.9010158826634274,0.0,262
-0.007398937146776471,3,-2.2263622567925383,-0.00851781564015173,263
-0.00793454909891526,2,-2.4363360298574044,-0.00793454909891526,264
0.0,0,,0.0,265
0.0,0,,0.0,266
-0.02097129503783001,2,-2.467258930685269,-0.02097129503783001,267
0.006367646615024218,2,2.6998471654781375,0.0,268
0.00686220444539824,2,2.1890879192783546,0.0,269
0.0009733100142752119,1,1.901015882663429,0.0,270
0.0,0,,0.0,271
-0.0015181040886992096,2,-1.0038689463762243,-0.0026369825820744693,272
0.0,0,,0.0,273
0.0038277766886123873,3,0.5634909663157418,-0.009042096561195985,274
-0.013757661723041313,2,-2.3877408402900033,-0.013757661723041313,275
0.0035966331726094572,1,1.901015882663428,0.0,276
-0.03280323317318477,2,-1.5396402231895947,-0.0398200727921464,277
0.0,0,,0.0,278
0.0,0,,0.0,279
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,280
-0.0022764755160590497,5,-0.28429326819343737,-0.012354731010229561,281
-0.015139546471323564,3,-2.2987262198687706,-0.015139546471323564,282
-0.03171097221201746,2,-1.4805469593108576,-0.0398200727921464,283
0.005964960719510358,2,2.410710095599662,0.0,284
-0.0058508273499492565,1,-1.9010158826634287,-0.0058508273499492565,285
0.00030597817657543715,2,0.4718198749452601,-0.0007010937121279988,286
0.0,0,,0.0,287
-0.0006955921739342751,2,-0.49818710601422683,-0.002183327781812079,288
0.0,0,,0.0,289
-0.0008878821302409333,1,-1.901015882663428,-0.0008878821302409333,290
-0.0015073523026898762,2,-0.643601470098469,-0.00379613112470465,291
0.004526412324971787,1,1.9010158826634278,0.0,292
-0.0031337990215306658,1,-1.9010158826634287,-0.0031337990215306658,293
-0.004731696336328696,2,-2.202391491475597,-0.004731696336328696,294
0.0033898932429265926,3,0.6891596032148728,-0.0049437008017778035,295
-0.008171982143456342,3,-1.7085542677335108,-0.009042096561195985,296
-0.0040306026242006975,1,-1.9010158826634287,-0.0040306026242006975,297
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,298
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,299
0.007422461024557439,2,2.645117647255796,0.0,300
-0.017428863204707597,3,-2.11819904112832,-0.0189165988125854,301
-0.012864375051848566,1,-1.9010158826634278,-0.012864375051848566,302
-0.0020837217489660044,1,-1.901015882663428,-0.0020837217489660044,303
-0.0190475322638409,3,-2.743667476562718,-0.0190475322638409,304
-0.009042096561195985,1,-1.901015882663428,-0.009042096561195985,305
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,306
-0.008577346104819071,2,-2.53580866548388,-0.008577346104819071,307
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,308
-0.01207500114109848,3,-1.997752897951311,-0.01207500114109848,309
-0.007692412135447911,3,-2.168488980267454,-0.007692412135447911,310
-0.003642098963717373,4,-0.49876116819583655,-0.014192797851774727,311
0.005888894431123028,1,1.9010158826634287,0.0,312
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,313
0.010437269498660275,4,1.9114924925021637,-0.003524864712315402,314
0.0,0,,0.0,315
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,316
-0.006121828663128554,3,-1.6000051821908234,-0.006121828663128554,317
0.0018318966653215751,3,0.21644161241545262,-0.012354731010229561,318
0.0030583190801971604,1,1.9010158826634274,0.0,319
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,320
0.001007071888703436,1,1.901015882663428,0.0,321
-0.002534151041355957,4,-0.6422472237591056,-0.004541779897693131,322
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,323
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,324
-0.0008878821302409333,1,-1.901015882663428,-0.0008878821302409333,325
0.02178358683217224,4,2.7833373125661174,-0.0026369825820744697,326
-6.302000709478874e-05,4,-0.009480722246784572,-0.010485996824826198,327
-0.004541779897693131,1,-1.9010158826634276,-0.004541779897693131,328
-0.016287276456166438,3,-2.2666622672219034,-0.0174061549495417,329
-0.006603142373708768,3,-1.8581509272839782,-0.008891921195723542,330
-0.002183327781812079,1,-1.9010158826634287,-0.002183327781812079,331
0.0,0,,0.0,332
-0.007077174010206091,4,-0.9705279521919264,-0.012864375051848566,333
-0.011431143549909872,3,-1.8131152244633455,-0.011431143549909872,334
0.0,0,,0.0,335
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,336
-0.009042096561195985,1,-1.901015882663428,-0.009042096561195985,337
-0.013405188303267437,3,-2.350029260939595,-0.014892923911145241,338
0.0,0,,0.0,339
0.008863529461501188,2,2.7018413035176287,0.0,340
0.005361527698323382,2,0.8727416086776435,-0.005095790071018892,341
-0.044071275737829325,4,-2.0868690401751966,-0.044071275737829325,342
-0.005066932645570698,4,-0.7283995141292366,-0.010485996824826198,343
-0.002308395516826846,2,-1.0726503464277835,-0.00379613112470465,344
-0.003271664898215115,1,-1.9010158826634287,-0.003271664898215115,345
-0.007064434681175618,4,-2.1442692995496686,-0.00793454909891526,346
0.006997350518184122,3,1.7843423053339929,-0.0026369825820744693,347
0.0044772251116325535,1,1.9010158826634285,0.0,348
-0.009439835290157935,2,-2.6751070353161617,-0.009439835290157935,349
0.005603224864647533,3,1.7800615398573836,-0.002183327781812079,350
-0.002784815461094003,2,-2.4153002623011495,-0.002784815461094003,351
-0.0031337990215306658,1,-1.9010158826634287,-0.0031337990215306658,352
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,353
0.0044772251116325535,1,1.9010158826634285,0.0,354
0.002951954252961417,3,0.7721599624061709,-0.0040558186715368705,355
0.0011188784933752597,1,1.9010158826634285,0.0,356
-0.005277865207856743,3,-1.2566428186821392,-0.006790776631500196,357
0.0,0,,0.0,358
-0.006551921062077255,2,-2.116191519316625,-0.006551921062077255,359
0.0,0,,0.0,360
0.006401499097805404,2,1.0813317968109923,-0.0040558186715368705,361
-0.011187090536954197,2,-2.0249481376594987,-0.011187090536954197,362
0.003309327534827058,1,1.9010158826634285,0.0,363
0.0,0,,0.0,364
-0.03171097221201746,2,-1.4805469593108576,-0.0398200727921464,365
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,366
0.0,0,,0.0,367
0.00585303363084674,1,1.9010158826634282,0.0,368
0.010550698888057354,2,2.374938579207242,0.0,369
0.0,0,,0.0,370
0.0030583190801971604,1,1.9010158826634274,0.0,371
-0.0040558186715368705,1,-1.9010158826634294,-0.0040558186715368705,372
-0.011332556529193327,2,-2.649286538957597,-0.011332556529193327,373
0.0,0,,0.0,374
0.011945053377220079,2,2.152825385137612,0.0,375
8.225202724160491e-05,3,0.02177955786394763,-0.0057707816036051355,376
0.006128957488720699,2,1.6452856960741105,-0.0008878821302409333,377
-0.011811140153053694,2,-1.4475945468192777,-0.015120467687880753,378
0.001487735607877804,1,1.9010158826634282,0.0,379
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,380
0.001487735607877804,1,1.9010158826634282,0.0,381
-0.006465836579106533,2,-0.8946226193272977,-0.012354731010229561,382
0.0017493217677941653,2,0.6469200585024878,-0.0026369825820744693,383
0.006367646615024218,2,2.6998471654781375,0.0,384
-0.0036080544631410883,2,-1.288604883752331,-0.005095790071018892,385
0.004546054688074964,2,2.5511224865946485,0.0,386
-0.010479806689639957,2,-2.7009443636841075,-0.010479806689639957,387
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,388
0.005268014990334691,6,1.0602188701915731,-0.007447223085910289,389
-0.005337891391267929,2,-0.711142668552416,-0.012354731010229561,390
0.004546054688074964,2,2.5511224865946485,0.0,391
0.008109100580128939,1,1.9010158826634282,0.0,392
0.010655369813692485,3,2.419632198933992,-0.0008878821302409333,393
0.006324638905359382,3,1.4882308558702575,-0.0031337990215306658,394
-0.0125736343116886,3,-3.2458490283520254,-0.0125736343116886,395
0.0,0,,0.0,396
-0.046998835271914,3,-2.2285858902169617,-0.046998835271914,397
0.0,0,,0.0,398
0.014934542880974828,2,2.5048739148027592,0.0,399
0.0,0,,0.0,400
0.006254563447751944,2,2.6973278593644294,0.0,401
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,402
-0.01253165149261843,4,-1.7587754478856754,-0.01842054592374146,403
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,404
0.003776514429892578,2,2.6420315326028727,0.0,405
0.0030583190801971604,1,1.9010158826634274,0.0,406
0.0,0,,0.0,407
0.012495404929997574,2,2.5873720201543406,0.0,408
0.00443297152080269,2,2.5642835760749105,0.0,409
-0.010795305301790587,3,-2.1646961766669546,-0.011768615316065798,410
0.0,0,,0.0,411
-0.005847535432886934,2,-0.7554331359554569,-0.012864375051848566,412
0.0,0,,0.0,413
0.0,0,,0.0,414
-0.002183327781812079,1,-1.9010158826634287,-0.002183327781812079,415
0.0,0,,0.0,416
-0.040015457066292455,3,-1.9026268227714607,-0.040015457066292455,417
-0.0017839292903373111,2,-0.9400472996930821,-0.003271664898215115,418
-0.01915107031208145,2,-2.332334132175234,-0.01915107031208145,419
-0.003271664898215115,1,-1.9010158826634287,-0.003271664898215115,420
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,421
-0.006975480620725538,2,-0.9337306516549058,-0.012864375051848566,422
-0.005095790071018892,1,-1.901015882663428,-0.005095790071018892,423
0.0022441422007968875,2,1.4059545292930484,-0.0007010937121279988,424
-0.006213930406012777,2,-2.5878429677407855,-0.006213930406012777,425
-0.0040558186715368705,1,-1.9010158826634294,-0.0040558186715368705,426
0.0,0,,0.0,427
-0.008044398516897783,2,-1.4172538667678614,-0.010485996824826198,428
0.0,0,,0.0,429
-0.0125736343116886,3,-3.2458490283520254,-0.0125736343116886,430
0.0030583190801971604,1,1.9010158826634274,0.0,431
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,432
-0.010062441529715312,2,-2.5477060682607755,-0.010062441529715312,433
0.010457317769342275,1,1.901015882663428,0.0,434
-0.0010363300213700006,3,-0.1563798433823506,-0.010485996824826198,435
-0.013072699185396683,2,-2.5196913472174525,-0.013072699185396683,436
-0.0025414998151221985,2,-0.7157002825758119,-0.0058508273499492565,437
-0.012062148607683593,2,-1.4835296631741675,-0.015120467687880753,438
-0.006551921062077255,2,-2.116191519316625,-0.006551921062077255,439
-0.008776955623491227,4,-1.0692370246081109,-0.0137522571820895,440
0.0,0,,0.0,441
0.02178358683217224,4,2.7833373125661174,-0.0026369825820744697,442
0.001487735607877804,1,1.9010158826634282,0.0,443
0.0030583190801971604,1,1.9010158826634274,0.0,444
-0.002308395516826846,2,-1.0726503464277835,-0.00379613112470465,445
-0.010177681413073184,5,-2.653927983935567,-0.0126192797210016,446
-0.002784815461094003,2,-2.4153002623011495,-0.002784815461094003,447
0.0008615141639588819,2,0.4518207294458034,-0.0020837217489660044,448
0.002288778822014774,1,1.9010158826634278,0.0,449
-0.002726518754869815,1,-1.9010158826634285,-0.002726518754869815,450
-0.005384016618621064,1,-1.9010158826634294,-0.005384016618621064,451
0.005598106356841832,2,2.6573129448350903,0.0,452
0.008109100580128939,1,1.9010158826634282,0.0,453
-0.010485996824826198,1,-1.901015882663428,-0.010485996824826198,454
-0.008572382521893828,2,-2.6970986746724304,-0.008572382521893828,455
0.0067660039336473275,2,2.568395905548741,0.0,456
-0.012096174131822571,4,-1.7468286189866267,-0.014991713592304029,457
-0.008165369947182078,4,-1.1085246604440087,-0.012354731010229561,458
-0.0040306026242006975,1,-1.9010158826634287,-0.0040306026242006975,459
-0.017276773456326396,2,-2.641059431001975,-0.017276773456326396,460
0.0,0,,0.0,461
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,462
0.0,0,,0.0,463
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,464
0.0,0,,0.0,465
-0.007692412135447911,3,-2.168488980267454,-0.007692412135447911,466
0.001487735607877804,1,1.9010158826634282,0.0,467
-0.013270778201768522,2,-2.3844175579339937,-0.013270778201768522,468
-0.0373450130708779,3,-1.7434585383003762,-0.04436185268983953,469
-0.010539963550778061,3,-3.24856831531959,-0.010539963550778061,470
0.0,0,,0.0,471
0.002288778822014774,1,1.9010158826634278,0.0,472
0.005888894431123028,1,1.9010158826634287,0.0,473
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,474
0.005598106356841832,2,2.6573129448350903,0.0,475
-0.003271664898215115,1,-1.9010158826634287,-0.003271664898215115,476
0.0024750597212685015,2,0.5603678747220848,-0.004541779897693131,477
0.009485527603732485,2,2.6249227380258016,0.0,478
0.0,0,,0.0,479
-0.008891921195723542,2,-2.6730143629663563,-0.008891921195723542,480
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,481
0.001007071888703436,1,1.901015882663428,0.0,482
-0.00379613112470465,1,-1.901015882663428,-0.00379613112470465,483
0.0028955394604814584,2,1.499363005443615,-0.0007010937121279988,484
0.0,0,,0.0,485
0.0044772251116325535,1,1.9010158826634285,0.0,486
0.004526412324971787,1,1.9010158826634278,0.0,487
-0.006284796801540497,3,-1.4975041322280809,-0.006284796801540497,488
-0.0040306026242006975,1,-1.9010158826634287,-0.0040306026242006975,489
-0.009512686810550987,2,-1.7156041623491407,-0.010485996824826198,490
0.0,0,,0.0,491
0.00021871715805507142,2,0.10308350702691588,-0.002726518754869815,492
-0.015120467687880753,1,-1.9010158826634285,-0.015120467687880753,493
-0.010465301267332243,3,-1.4796323474820805,-0.014991713592304029,494
-0.0007010937121279988,1,-1.9010158826634285,-0.0007010937121279988,495
0.0,0,,0.0,496
-0.007170479154812899,3,-1.677232811355151,-0.007170479154812899,497
0.0,0,,0.0,498
